,深夜バイト,シニア,グループホーム,介護,介護職員,生活支援員,オープニングスタッフ,夜勤専従,世話人,就労支援員,特別養護老人ホーム,デイサービス,主婦パート,介護職,介護スタッフ,訪問介護,福祉,社会福祉士,ハローワーク,土日祝休み,ホームヘルパー,正社員,アルバイト,中高年,職種
0,0.6272439299000886,0.6554948075203186,0.6988958290359161,0.6055875154659557,0.6191907519018864,0.7177562873097745,0.6710868045085913,0.5689892433312687,0.5944334357950812,0.6691242926176961,0.5824269721189101,0.5824269721189101,0.6816388112569204,0.5611903152522019,0.6596092266078559,0.6354724971974648,0.6045371601923144,0.6045371601923144,0.5330395838482718,0.654787762416077,0.6314313486119548,0.5656333411686361,0.5325004673049556,0.6379636397923689,TARGET
1,0.6135905233730289,0.6198625275583641,0.6772427337225981,0.5505839376600976,0.5546341180765537,0.6744080927321211,0.6537365487039548,0.5131959954824967,0.5557544908186028,0.6012935287261221,0.5303667334420441,0.5303667334420441,0.6585491456253262,0.5068402333852076,0.6107905737254039,0.5774633799051462,0.5508113539918973,0.5508113539918973,0.499038844041713,0.6201206529949155,0.5864352801095083,0.5190662276311537,0.5140422602469912,0.6039736952713606,CONTRA
2,0.6713114408405277,0.7045074617130479,0.7413766068578278,0.6864380292048867,0.7053577188024461,0.7606985983891964,0.7092223155024581,0.663933257719796,0.6587854968025725,0.7346949274840242,0.6578452564471013,0.6578452564471013,0.721046622996049,0.6328208765324279,0.7309909281597889,0.7115401358864467,0.6778713925479336,0.6778713925479336,0.6127058989078047,0.7080022026176905,0.6971089911300362,0.6476003635165725,0.6042578316269009,0.682239481695343,デイサービスの介護職員 / 日勤 / 無資格・未経験から / JP002063
3,0.6481179873090922,0.6681365292814413,0.7121361687274959,0.6284375726257523,0.6353264757508896,0.7197879527676915,0.687795815587031,0.5787140696168108,0.6002128840780993,0.6523166399924021,0.6030252445573154,0.6030252445573154,0.7054239092083274,0.5788321300532994,0.682420633777347,0.6546406887750089,0.6170858998048764,0.6170858998048764,0.5481733501307088,0.651981290147902,0.6568220446177649,0.5757876171493717,0.5598990562839866,0.655411641706681,定員19名の有料老人ホーム　夜勤介護スタッフ
4,0.6343524248540011,0.6571919709721743,0.7066615450776979,0.6263979173476769,0.637362869934234,0.7226075738182388,0.6787811711511822,0.5773423989543225,0.5938545390593725,0.6652088126227093,0.5949640083235025,0.5949640083235025,0.6952620953566929,0.5747616516140163,0.6822476192699061,0.6576499280287178,0.6124599472043762,0.6124599472043762,0.5388636721862959,0.648077404613977,0.6547377626505898,0.5669658561342515,0.5394147501032437,0.64010398539934,夜勤専従　介護職
5,0.6342762767579238,0.6596938134193194,0.707084599791586,0.6348884241042264,0.6462917241673534,0.7270262761715979,0.6789504734138732,0.5863254518300804,0.5985208165122854,0.6736576957257567,0.6017653168237281,0.6017653168237281,0.6975768547883767,0.5826316356949618,0.6898075923197196,0.6636873170445381,0.6197151294831243,0.6197151294831243,0.5453727579956368,0.6463492638989068,0.6613729220243799,0.5758797495002994,0.5427970895828873,0.6441959891657557,介護職員(夜勤専従)
6,0.6289801663592236,0.6548282049088887,0.7044865560746761,0.6288157303393358,0.6400102643795379,0.7193678826482472,0.6759717799593294,0.5773014383994768,0.592820620746833,0.6641711818461371,0.5959574364201565,0.5959574364201565,0.6917222878990751,0.5759294652495054,0.6845375892561897,0.6578407975175964,0.6128982075281715,0.6128982075281715,0.5382083068132826,0.6412827835778734,0.6571824978111724,0.566533742623987,0.5374809598085755,0.6388334307123149,ホームヘルパー(夜勤専従)
7,0.6614761288706423,0.6707275306637668,0.7278874922128612,0.6347281719012717,0.6474534934573541,0.727258224756778,0.6964047444864429,0.6078892476863186,0.6391727133673211,0.6811481365814487,0.623988020275252,0.623988020275252,0.7050004723073543,0.5878420387878741,0.6857172864081816,0.6648475626022239,0.6369667329154265,0.6369667329154265,0.573677266178827,0.6804460550175929,0.6613063790058249,0.5998513220895213,0.5814264200929524,0.6523522023826988,介護スタッフ(夜勤専従)
8,0.6259391186326074,0.6514769934232396,0.6896586050054185,0.6147730639488945,0.627273870397853,0.7110817748721228,0.6695347582203215,0.5734048748985262,0.5855972630381654,0.6488723667501898,0.5858675332292119,0.5858675332292119,0.6934106906924151,0.558340990565221,0.6710889838994778,0.6416227937398348,0.60166082510024,0.60166082510024,0.5215014906870388,0.6490964495459312,0.6394276771037379,0.5563823491881006,0.5264230885637352,0.6378255079003556,【介護職員】地域密着型デイサービスでの介護スタッフ
9,0.6677173633523794,0.6780670405127561,0.72432755346792,0.6514694042149625,0.6670659983820494,0.7369452820877397,0.698327624608613,0.6321850989545341,0.6191662700841488,0.6880369340975246,0.6345744399527907,0.6345744399527907,0.7231952776154492,0.6038922087160571,0.7009418849605503,0.6777153533280775,0.6405455369270292,0.6405455369270292,0.565387150004393,0.6923512878005832,0.6744457772230913,0.6047005079061158,0.5771149928597811,0.6517766450000314,デイサービスの介護職員
10,0.6161047855487444,0.6682355813074082,0.7147986867250121,0.6557437800489575,0.675460797436548,0.7494160003883295,0.6574668284166836,0.6074026085544817,0.6233402138282039,0.7157673133168869,0.6224726579986808,0.6224726579986808,0.6804368548283427,0.5951343793551885,0.696419958157021,0.6858198529579026,0.6552366690617644,0.6552366690617644,0.5583670303609063,0.6552014112290652,0.6634924219207755,0.5830257661581515,0.5393645151360935,0.6413704756052174,【介護職員】介護予防センター掛田(デイサービス)【公式求人】
11,0.6396450290708692,0.6604582971425234,0.7090581074511976,0.6263282461762368,0.6405287438773188,0.726489503560573,0.6896837793815652,0.5934503862686471,0.597922945367555,0.6732132363111466,0.6012377514190542,0.6012377514190542,0.6961842089637641,0.5795999936475638,0.6858260803942725,0.6582022511593568,0.616065871510592,0.616065871510592,0.5402218033144576,0.66833100380793,0.6561771801577064,0.5788756450929468,0.5427273153545413,0.6413501296308383,ケアパートナー町田南のデイサービス介護スタッフ
12,0.6171038269992325,0.637317995559357,0.6889330878860133,0.5962373916887359,0.6085330343631614,0.7033547002770982,0.6631262873471898,0.5557032572496617,0.576670030636229,0.6437368389004844,0.5751284086230434,0.5751284086230434,0.6728713813748576,0.5505239399766391,0.6541093876329245,0.6282796031982874,0.5896864875977943,0.5896864875977943,0.512526677788627,0.6441681093894259,0.6246999227911965,0.5436270273242049,0.5141906863365364,0.6216775750384869,ケアパートナー柏のデイサービス介護スタッフ
13,0.6213834220148011,0.6378907824435368,0.685799068707961,0.5958271593323237,0.6077221908235562,0.7036832316160779,0.6669596101503014,0.5641764422850536,0.5767043132507318,0.6466906131028726,0.5723351077013163,0.5723351077013163,0.6764309749244711,0.5513027082667084,0.6551629079365828,0.6277915344105618,0.5885240399580297,0.5885240399580297,0.5164386435655065,0.6565892288167218,0.6250430135236602,0.5488562117926479,0.5190334261315708,0.6225756059205304,ケアパートナー吉川のデイサービス介護スタッフ
14,0.6818136102012642,0.6729385352179158,0.7085104301747863,0.6429213357051164,0.6542312156267874,0.729202017419675,0.686881684996176,0.653621648710019,0.6270221235402652,0.703601814027531,0.6150075660341227,0.6150075660341227,0.7177901165285099,0.5919126474808108,0.6806644656358182,0.664002546584393,0.6429722173624777,0.6429722173624777,0.5887523398029811,0.709200890337842,0.6515377641102529,0.6286914121275421,0.5956393321754871,0.6493402931064527,"女性活躍中　日収35,200円の訪問介護(週1〜・西国分寺駅周辺)"
15,0.6403934654216116,0.6407906238996135,0.6825817959218711,0.6050003639557262,0.6200546928485988,0.6991546011741422,0.6584670923192844,0.6169187612082476,0.6018434616061695,0.6728080567260938,0.5835631617814947,0.5835631617814947,0.6753312165041666,0.560042051277608,0.6477814959929636,0.6282182748180962,0.6052464914339128,0.6052464914339128,0.5529034908254792,0.6913443478127078,0.6194852491970373,0.5875202358658024,0.5498556138003557,0.6195880899157207,介護施設(あじさい)の常勤介護職員
16,0.5859013089418835,0.618497186258322,0.6728243550227906,0.5862149629787153,0.6031180519409608,0.7029383075356814,0.6328728857992826,0.5341524551531319,0.5772401504330764,0.6453793823307103,0.5741866734037928,0.5741866734037928,0.6507368773554965,0.5395555152344286,0.6383704640142769,0.6194657634773998,0.5864782720800487,0.5864782720800487,0.4926645319143361,0.6064135068226679,0.6160108744586755,0.5156840579979305,0.48956153195693325,0.6019497286189465,2022年4月オープン!　夜勤専属の生活支援員
17,0.5961048790320905,0.6074918332993008,0.6531242983004414,0.5588930283218391,0.5731569934197847,0.6832015880059904,0.6316409796162894,0.5279761101728099,0.5486053789412494,0.6187484786390013,0.528427498764637,0.528427498764637,0.6508547849503548,0.5065192463701544,0.6141191295543005,0.5911929594189146,0.5584674021786531,0.5584674021786531,0.4819538463613211,0.614331948911704,0.5901042217613628,0.5127556429407331,0.49161102823513,0.5816910660315305,育児の生活扶助スタッフ
18,0.601553469272699,0.6003906503682203,0.6490655481584289,0.553628834144882,0.5654601498461642,0.6701069764396469,0.6305673766976294,0.5263978118363442,0.5466212252799274,0.6022206455320199,0.533347327407623,0.533347327407623,0.6533516630291688,0.508779569831878,0.6104126647134066,0.5842095491426451,0.5500150293361553,0.5500150293361553,0.4776843829958135,0.6272957196192073,0.5881893926027594,0.5054981853931998,0.4911204910891021,0.5794670926248363,ご子息の生活ケア支援
19,0.6259854679761337,0.6468735489856849,0.6888191969410437,0.6097864777642199,0.6295631752042321,0.7139101133997742,0.6510019944666505,0.5966986176689351,0.6034452540212558,0.6729557517115817,0.5885835034355594,0.5885835034355594,0.6764381300311919,0.5585813386157741,0.6563570225761461,0.6422755271413922,0.6085583068929784,0.6085583068929784,0.5364658829061257,0.6774497690012538,0.6304331870366169,0.5673930425143398,0.5270956259350323,0.6287156531977781,生活支援員
20,0.6106549576445374,0.6347756105357288,0.6823273724813473,0.6084422396256199,0.6232123667342964,0.7049147886448598,0.6422960077249266,0.5751948454096645,0.5865492178622755,0.6576492326857878,0.579880328466271,0.579880328466271,0.6716746363360298,0.56378144898622,0.6530217765401876,0.6336776167479128,0.6005611606306809,0.6005611606306809,0.5234613647403911,0.6381209031209025,0.6271839299843802,0.5525749514580275,0.5192513486459106,0.6166639227148684,2022年4月OPEN予定 介護職 正社員 有料老人ホーム つくば市学園の森
21,0.6442533193394517,0.6447976818372035,0.6871658163608048,0.6071142779752383,0.621383379546327,0.7022837704402879,0.6627851254922541,0.6166882960140926,0.6040608070682578,0.674381975698196,0.5850468005562323,0.5850468005562323,0.6788222688150443,0.5619730829075941,0.6501918566425499,0.6309657102554646,0.6074343065464832,0.6074343065464832,0.556278234797182,0.6925469979285236,0.6220205060543561,0.5897190549243163,0.553272270698584,0.6232684746173154,介護施設(あじさい)の常勤介護職員
22,0.6207043027120129,0.6604143411075682,0.7109755525422725,0.6270621201483932,0.6433075176937025,0.729910150800669,0.673851450754765,0.5816858239553478,0.6063832618328027,0.6802968968185926,0.5948344322877183,0.5948344322877183,0.6804562693055639,0.5711521254152594,0.6818818265406824,0.6595334236662023,0.6270362634953534,0.6270362634953534,0.5396206238015907,0.6535110036504983,0.651345579763168,0.5681380950201501,0.5353475287434789,0.6345307048095429,老人ホーム入居相談員
23,0.590531060608203,0.6027247213689071,0.6585887305068578,0.5444961585070419,0.5602574476389429,0.6757050134690818,0.6252626808328192,0.5166351596397325,0.5482863959915584,0.6196006868039439,0.5246447908934563,0.5246447908934563,0.6340378515325046,0.5033624472212332,0.5995334618689753,0.5808909827498704,0.550629057743121,0.550629057743121,0.4829700602790979,0.621642906595129,0.5790683766211371,0.5012406897035274,0.48099823340653614,0.5798133982901789,【フルタイム】10代向けユースセンターの現場スタッフ
24,0.6434762893368094,0.6472247709499405,0.6926759629152593,0.5995915635198856,0.6156627095305894,0.7116327879688435,0.663602956199091,0.5915284567182009,0.5943070873684552,0.6743810497837589,0.5696464040551855,0.5696464040551855,0.6760021111880079,0.5480039931569235,0.6475623940310887,0.6281826248040004,0.6113170935652918,0.6113170935652918,0.5392051574271973,0.6781150200481258,0.6219271158568539,0.5651832096481025,0.5429780609208448,0.6173820945517646,学校・教育問題等に関する電話相談員
25,0.6677173633523794,0.6780670405127561,0.72432755346792,0.6514694042149625,0.6670659983820494,0.7369452820877397,0.698327624608613,0.6321850989545341,0.6191662700841488,0.6880369340975246,0.6345744399527907,0.6345744399527907,0.7231952776154492,0.6038922087160571,0.7009418849605503,0.6777153533280775,0.6405455369270292,0.6405455369270292,0.565387150004393,0.6923512878005832,0.6744457772230913,0.6047005079061158,0.5771149928597811,0.6517766450000314,デイサービスの介護職員
26,0.6384561992171611,0.6681617140712645,0.7153812708958419,0.6452506886816903,0.6616685875230361,0.7254832898746949,0.6920021442402751,0.6037961501334751,0.6040064017030086,0.6646568960759229,0.6151315637660864,0.6151315637660864,0.6925766407120241,0.5889137565905728,0.7037067949962749,0.67504797065728,0.6271911040969579,0.6271911040969579,0.5485255115091444,0.666638017665934,0.6699515487437973,0.5766523895981344,0.5485924239019409,0.6388672694424545,デイサービスの日勤介護スタッフ
